Cavity #112      
                 	Frequency	R/Q              	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)       	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0768e9 	3805.5           	366860.	1   	0.                
   lr(2) =       	2.5532e9 	77537.           	7006.7 	1   	0.                
   lr(3) =       	8.8357e9 	5625.5           	143120.	1   	0.                
   lr(4) =       	8.8356e9 	5907.400000000001	132660.	1   	0.                
   lr(5) =       	1.7044e9 	51579.           	1690.3 	1   	0.                
   lr(6) =       	1.7385e9 	45093.           	1833.4 	1   	0.                
   lr(7) =       	1.8711e9 	37116.           	1481.2 	1   	0.                
   lr(8) =       	1.8562e9 	26744.           	1602.8 	1   	0.                
   lr(9) =       	1.872e9  	35770.           	1092.6 	1   	0.                
   lr(10) =      	1.8729e9 	39686.           	699.22 	1   	0.                
/                
