Cavity #35       
                 	Frequency	R/Q               	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.5512e9 	79536.            	6569.  	1   	0.                
   lr(2) =       	8.8389e9 	7506.6            	115890.	1   	0.                
   lr(3) =       	8.8389e9 	7679.5            	73610. 	1   	0.                
   lr(4) =       	3.0746e9 	3802.9            	44562. 	1   	0.                
   lr(5) =       	1.7025e9 	50479.            	1632.8 	1   	0.                
   lr(6) =       	1.7369e9 	45618.            	1807.7 	1   	0.                
   lr(7) =       	1.8709e9 	38631.            	1407.8 	1   	0.                
   lr(8) =       	1.8556e9 	27115.999999999996	1507.4 	1   	0.                
   lr(9) =       	1.8718e9 	40771.            	939.01 	1   	0.                
   lr(10) =      	1.8728e9 	38998.            	750.95 	1   	0.                
/                
