Cavity #326      
                 	Frequency	R/Q               	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.552e9  	71953.            	6851.9 	1   	0.                
   lr(2) =       	3.0691e9 	1121.2            	348750.	1   	0.                
   lr(3) =       	3.0739e9 	3675.7000000000003	54942. 	1   	0.                
   lr(4) =       	1.7027e9 	50839.            	1694.  	1   	0.                
   lr(5) =       	1.7368e9 	44624.            	1856.  	1   	0.                
   lr(6) =       	1.8701e9 	39963.            	1379.7 	1   	0.                
   lr(7) =       	1.8556e9 	26029.            	1419.7 	1   	0.                
   lr(8) =       	1.8712e9 	43347.            	778.44 	1   	0.                
   lr(9) =       	1.8722e9 	40618.99999999999 	635.76 	1   	0.                
   lr(10) =      	2.5411e9 	9658.4            	3408.3 	1   	0.                
/                
