Cavity #117      
                 	Frequency	R/Q       	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0775e9 	3790.5    	272530.	1   	0.                
   lr(2) =       	2.5536e9 	78767.    	6063.5 	1   	0.                
   lr(3) =       	8.8441e9 	6461.     	253670.	1   	0.                
   lr(4) =       	1.7055e9 	52089.    	1681.7 	1   	0.                
   lr(5) =       	1.739e9  	44046.    	1791.5 	1   	0.                
   lr(6) =       	1.8707e9 	38301.    	1598.1 	1   	0.                
   lr(7) =       	1.8566e9 	26429.    	1632.  	1   	0.                
   lr(8) =       	1.8715e9 	41579.    	909.85 	1   	0.                
   lr(9) =       	1.8725e9 	38143.    	679.66 	1   	0.                
   lr(10) =      	1.6775e9 	11781.    	715.7  	1   	0.                
/                
