Cavity #132      
                 	Frequency	R/Q               	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0743e9 	3982.8999999999996	502600.	1   	0.                
   lr(2) =       	2.5507e9 	78113.            	10088. 	1   	0.                
   lr(3) =       	1.7042e9 	51068.            	1599.9 	1   	0.                
   lr(4) =       	1.7371e9 	42989.            	1807.4 	1   	0.                
   lr(5) =       	1.8702e9 	39979.            	1696.4 	1   	0.                
   lr(6) =       	1.8547e9 	26993.999999999996	1571.3 	1   	0.                
   lr(7) =       	1.8711e9 	43525.            	875.47 	1   	0.                
   lr(8) =       	1.872e9  	38517.            	596.84 	1   	0.                
   lr(9) =       	1.7907e9 	9552.9            	977.05 	1   	0.                
   lr(10) =      	1.6766e9 	11822.999999999998	653.96 	1   	0.                
/                
