Cavity #156      
                 	Frequency	R/Q              	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)       	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.5536e9 	76784.           	8500.  	1   	0.                
   lr(2) =       	8.839e9  	6334.3           	111550.	1   	0.                
   lr(3) =       	3.0769e9 	3906.1           	60312. 	1   	0.                
   lr(4) =       	8.839e9  	6704.299999999999	87003. 	1   	0.                
   lr(5) =       	1.7041e9 	50961.           	1661.2 	1   	0.                
   lr(6) =       	1.7378e9 	46058.           	1770.3 	1   	0.                
   lr(7) =       	1.8699e9 	38179.           	1599.9 	1   	0.                
   lr(8) =       	1.8706e9 	36725.           	1109.6 	1   	0.                
   lr(9) =       	1.8559e9 	25519.           	1466.4 	1   	0.                
   lr(10) =      	1.8716e9 	40037.           	758.32 	1   	0.                
/                
