Cavity #165      
                 	Frequency	R/Q              	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)       	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	8.8388e9 	6102.4           	429540.	1   	0.                
   lr(2) =       	2.554e9  	76888.           	9048.6 	1   	0.                
   lr(3) =       	8.8387e9 	6519.599999999999	183680.	1   	0.                
   lr(4) =       	3.0761e9 	3837.3           	72028. 	1   	0.                
   lr(5) =       	1.7048e9 	50756.           	1626.5 	1   	0.                
   lr(6) =       	1.7377e9 	45641.99999999999	1826.1 	1   	0.                
   lr(7) =       	1.8707e9 	38807.           	1609.7 	1   	0.                
   lr(8) =       	1.856e9  	26283.           	1585.1 	1   	0.                
   lr(9) =       	1.8716e9 	41794.           	894.52 	1   	0.                
   lr(10) =      	1.8725e9 	38290.           	668.3  	1   	0.                
/                
