Cavity #168      
                 	Frequency	R/Q              	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)       	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.5523e9 	78752.           	7716.5 	1   	0.                
   lr(2) =       	8.8368e9 	6003.500000000001	307290.	1   	0.                
   lr(3) =       	5.6133e9 	4954.            	136730.	1   	0.                
   lr(4) =       	3.0756e9 	3803.6           	93787. 	1   	0.                
   lr(5) =       	1.704e9  	51597.           	1709.  	1   	0.                
   lr(6) =       	1.7373e9 	44476.00000000001	1794.9 	1   	0.                
   lr(7) =       	1.8703e9 	38677.           	1495.3 	1   	0.                
   lr(8) =       	1.8555e9 	27021.           	1532.1 	1   	0.                
   lr(9) =       	1.8714e9 	41116.           	958.02 	1   	0.                
   lr(10) =      	1.8722e9 	38325.           	735.53 	1   	0.                
/                
