Cavity #147      
                 	Frequency	R/Q               	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.5517e9 	80177.            	7392.2 	1   	0.                
   lr(2) =       	8.8357e9 	7202.7            	192820.	1   	0.                
   lr(3) =       	8.8416e9 	7935.             	143760.	1   	0.                
   lr(4) =       	3.0751e9 	3866.7000000000003	42006. 	1   	0.                
   lr(5) =       	1.7043e9 	51670.99999999999 	1702.3 	1   	0.                
   lr(6) =       	1.7381e9 	44114.00000000001 	1849.  	1   	0.                
   lr(7) =       	1.8706e9 	39580.            	1556.6 	1   	0.                
   lr(8) =       	1.8559e9 	26783.            	1577.9 	1   	0.                
   lr(9) =       	1.8716e9 	42426.00000000001 	887.06 	1   	0.                
   lr(10) =      	1.8724e9 	39299.            	670.3  	1   	0.                
/                
