Cavity #29       
                 	Frequency	R/Q               	Q       	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	        	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	1.5985e9 	97.957            	1.3471e8	1   	0.                
   lr(2) =       	3.069e9  	1766.6000000000001	236580. 	1   	0.                
   lr(3) =       	2.5504e9 	70640.            	3726.   	1   	0.                
   lr(4) =       	1.7044e9 	51865.            	1605.7  	1   	0.                
   lr(5) =       	1.7381e9 	41614.00000000001 	1760.6  	1   	0.                
   lr(6) =       	1.8704e9 	40423.            	1771.5  	1   	0.                
   lr(7) =       	1.8554e9 	26604.            	1784.6  	1   	0.                
   lr(8) =       	1.8713e9 	43789.            	907.29  	1   	0.                
   lr(9) =       	2.5425e9 	13845.            	2545.9  	1   	0.                
   lr(10) =      	1.872e9  	39742.            	636.55  	1   	0.                
/                
