Cavity #268      
                 	Frequency	R/Q              	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)       	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.075e9  	3847.9           	327580.	1   	0.                
   lr(2) =       	2.5513e9 	76771.           	7583.7 	1   	0.                
   lr(3) =       	3.0689e9 	1523.3           	164190.	1   	0.                
   lr(4) =       	1.7041e9 	51228.99999999999	1590.1 	1   	0.                
   lr(5) =       	1.7377e9 	43028.00000000001	1773.1 	1   	0.                
   lr(6) =       	1.8704e9 	39452.           	1709.5 	1   	0.                
   lr(7) =       	1.855e9  	27025.           	1665.2 	1   	0.                
   lr(8) =       	1.8713e9 	43289.           	836.95 	1   	0.                
   lr(9) =       	1.8721e9 	39637.           	625.18 	1   	0.                
   lr(10) =      	1.6767e9 	11746.           	658.1  	1   	0.                
/                
