Cavity #182      
                 	Frequency	R/Q               	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.5507e9 	79767.            	6800.7 	1   	0.                
   lr(2) =       	3.0758e9 	3800.1000000000004	141290.	1   	0.                
   lr(3) =       	5.607e9  	4013.1            	99978. 	1   	0.                
   lr(4) =       	1.7047e9 	52291.            	1637.6 	1   	0.                
   lr(5) =       	1.7384e9 	41987.            	1772.6 	1   	0.                
   lr(6) =       	1.8701e9 	39046.            	1744.1 	1   	0.                
   lr(7) =       	1.8554e9 	26639.            	1617.2 	1   	0.                
   lr(8) =       	1.8709e9 	42339.            	864.56 	1   	0.                
   lr(9) =       	1.8718e9 	39012.            	649.92 	1   	0.                
   lr(10) =      	1.6772e9 	12169.000000000002	711.62 	1   	0.                
/                
