Cavity #78       
                 	Frequency	R/Q               	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.5509e9 	75115.            	6351.4 	1   	0.                
   lr(2) =       	3.0681e9 	1491.3999999999999	297000.	1   	0.                
   lr(3) =       	8.8306e9 	7258.900000000001 	147230.	1   	0.                
   lr(4) =       	3.0736e9 	3810.7999999999997	50216. 	1   	0.                
   lr(5) =       	1.7366e9 	43151.            	1866.4 	1   	0.                
   lr(6) =       	1.7029e9 	50654.            	1545.1 	1   	0.                
   lr(7) =       	1.8702e9 	39933.            	1660.7 	1   	0.                
   lr(8) =       	1.855e9  	27144.            	1642.3 	1   	0.                
   lr(9) =       	1.8712e9 	43545.            	803.62 	1   	0.                
   lr(10) =      	1.872e9  	39313.            	586.87 	1   	0.                
/                
