Cavity #273      
                 	Frequency	R/Q               	Q       	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	        	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0747e9 	3936.2000000000003	3.1239e6	1   	0.                
   lr(2) =       	2.5502e9 	82026.            	7545.4  	1   	0.                
   lr(3) =       	8.838e9  	5492.4            	241000. 	1   	0.                
   lr(4) =       	8.8331e9 	7580.2            	67447.  	1   	0.                
   lr(5) =       	1.705e9  	51304.            	1562.8  	1   	0.                
   lr(6) =       	1.738e9  	41855.            	1761.4  	1   	0.                
   lr(7) =       	1.8704e9 	39742.            	1818.4  	1   	0.                
   lr(8) =       	1.8551e9 	26870.            	1729.8  	1   	0.                
   lr(9) =       	1.8711e9 	43544.            	878.75  	1   	0.                
   lr(10) =      	1.8721e9 	37958.            	567.64  	1   	0.                
/                
