Cavity #151      
                 	Frequency	R/Q               	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0749e9 	4138.4            	998810.	1   	0.                
   lr(2) =       	2.5501e9 	79607.            	6835.7 	1   	0.                
   lr(3) =       	8.8302e9 	6183.6            	135780.	1   	0.                
   lr(4) =       	1.7035e9 	50791.00000000001 	1584.7 	1   	0.                
   lr(5) =       	1.7378e9 	44090.99999999999 	1797.5 	1   	0.                
   lr(6) =       	1.87e9   	39308.            	1560.  	1   	0.                
   lr(7) =       	1.8562e9 	24905.            	1540.  	1   	0.                
   lr(8) =       	1.8709e9 	43413.00000000001 	751.31 	1   	0.                
   lr(9) =       	1.8719e9 	40455.            	608.82 	1   	0.                
   lr(10) =      	1.7906e9 	10434.000000000002	938.82 	1   	0.                
/                
