Cavity #103      
                 	Frequency	R/Q       	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0763e9 	3944.4    	485030.	1   	0.                
   lr(2) =       	2.5522e9 	76831.    	8190.5 	1   	0.                
   lr(3) =       	8.8349e9 	6221.     	187510.	1   	0.                
   lr(4) =       	8.8348e9 	6930.7    	131290.	1   	0.                
   lr(5) =       	1.7041e9 	51711.    	1735.8 	1   	0.                
   lr(6) =       	1.7381e9 	44805.    	1775.2 	1   	0.                
   lr(7) =       	1.8701e9 	38356.    	1496.5 	1   	0.                
   lr(8) =       	1.871e9  	41011.    	942.46 	1   	0.                
   lr(9) =       	1.856e9  	25646.    	1472.8 	1   	0.                
   lr(10) =      	1.872e9  	38623.    	742.57 	1   	0.                
/                
