Cavity #291      
                 	Frequency	R/Q               	Q       	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	        	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.065e9  	233.78            	4.5442e7	1   	0.                
   lr(2) =       	2.5542e9 	77592.            	6786.   	1   	0.                
   lr(3) =       	3.0719e9 	1348.9            	193400. 	1   	0.                
   lr(4) =       	3.0776e9 	3578.2999999999997	70341.  	1   	0.                
   lr(5) =       	1.7051e9 	52767.            	1852.3  	1   	0.                
   lr(6) =       	1.7392e9 	45030.            	1792.   	1   	0.                
   lr(7) =       	1.8711e9 	37872.            	1432.5  	1   	0.                
   lr(8) =       	1.856e9  	27071.            	1547.7  	1   	0.                
   lr(9) =       	1.8721e9 	39978.            	981.44  	1   	0.                
   lr(10) =      	1.8729e9 	39400.            	858.35  	1   	0.                
/                
