Cavity #160      
                 	Frequency	R/Q               	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.5544e9 	77647.            	8516.3 	1   	0.                
   lr(2) =       	3.0769e9 	4037.4            	142950.	1   	0.                
   lr(3) =       	1.7052e9 	51296.            	1735.5 	1   	0.                
   lr(4) =       	8.8438e9 	5976.900000000001 	74696. 	1   	0.                
   lr(5) =       	1.7384e9 	45554.            	1809.3 	1   	0.                
   lr(6) =       	1.8702e9 	38674.            	1499.8 	1   	0.                
   lr(7) =       	1.8711e9 	41941.            	895.17 	1   	0.                
   lr(8) =       	1.8561e9 	25419.999999999996	1433.8 	1   	0.                
   lr(9) =       	1.8721e9 	39744.            	726.84 	1   	0.                
   lr(10) =      	1.6768e9 	10618.            	820.91 	1   	0.                
/                
