Cavity #83       
                 	Frequency	R/Q               	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	8.8356e9 	6538.5            	616550.	1   	0.                
   lr(2) =       	8.8356e9 	6882.599999999999 	358010.	1   	0.                
   lr(3) =       	2.5526e9 	79277.            	7151.7 	1   	0.                
   lr(4) =       	3.0756e9 	3847.9999999999995	87428. 	1   	0.                
   lr(5) =       	1.7033e9 	52177.            	1764.5 	1   	0.                
   lr(6) =       	1.7381e9 	44778.            	1836.8 	1   	0.                
   lr(7) =       	1.8704e9 	38786.            	1424.7 	1   	0.                
   lr(8) =       	1.8561e9 	26212.            	1536.7 	1   	0.                
   lr(9) =       	1.8714e9 	41346.            	863.63 	1   	0.                
   lr(10) =      	1.8723e9 	39315.            	711.07 	1   	0.                
/                
