Cavity #173      
                 	Frequency	R/Q               	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.5509e9 	76093.            	9060.9 	1   	0.                
   lr(2) =       	3.0734e9 	3878.3            	134830.	1   	0.                
   lr(3) =       	5.6091e9 	4456.1            	206110.	1   	0.                
   lr(4) =       	1.703e9  	50781.            	1557.1 	1   	0.                
   lr(5) =       	1.7366e9 	43049.            	1870.6 	1   	0.                
   lr(6) =       	1.87e9   	39912.            	1653.2 	1   	0.                
   lr(7) =       	1.8546e9 	26899.            	1590.8 	1   	0.                
   lr(8) =       	1.8709e9 	43679.            	825.08 	1   	0.                
   lr(9) =       	4.6744e9 	10189.999999999998	7329.  	1   	0.                
   lr(10) =      	1.8718e9 	38378.            	554.15 	1   	0.                
/                
