Cavity #343      
                 	Frequency	R/Q       	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.5514e9 	77106.    	8651.7 	1   	0.                
   lr(2) =       	3.0742e9 	3918.4    	187030.	1   	0.                
   lr(3) =       	8.831e9  	5993.7    	130550.	1   	0.                
   lr(4) =       	5.6083e9 	4882.8    	80309. 	1   	0.                
   lr(5) =       	1.7035e9 	51104.    	1650.1 	1   	0.                
   lr(6) =       	1.737e9  	43726.    	1805.8 	1   	0.                
   lr(7) =       	1.87e9   	39560.    	1541.6 	1   	0.                
   lr(8) =       	1.8549e9 	26012.    	1512.5 	1   	0.                
   lr(9) =       	1.871e9  	42748.    	865.86 	1   	0.                
   lr(10) =      	1.8719e9 	39125.    	631.46 	1   	0.                
/                
