Cavity #255      
                 	Frequency	R/Q               	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	8.8406e9 	8396.3            	618240.	1   	0.                
   lr(2) =       	2.5537e9 	78575.            	10029. 	1   	0.                
   lr(3) =       	3.0747e9 	4073.1            	82659. 	1   	0.                
   lr(4) =       	8.8455e9 	6627.6            	97146. 	1   	0.                
   lr(5) =       	1.7375e9 	45766.            	1873.4 	1   	0.                
   lr(6) =       	1.7036e9 	50488.            	1627.  	1   	0.                
   lr(7) =       	1.8702e9 	39497.            	1448.4 	1   	0.                
   lr(8) =       	1.8562e9 	25562.999999999996	1482.7 	1   	0.                
   lr(9) =       	1.8713e9 	43093.            	752.59 	1   	0.                
   lr(10) =      	1.8722e9 	38984.            	578.38 	1   	0.                
/                
