Cavity #280      
                 	Frequency	R/Q              	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)       	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.5523e9 	78312.           	8318.  	1   	0.                
   lr(2) =       	3.0756e9 	3999.4           	132330.	1   	0.                
   lr(3) =       	1.704e9  	50868.           	1591.3 	1   	0.                
   lr(4) =       	1.7373e9 	44923.           	1801.9 	1   	0.                
   lr(5) =       	8.8367e9 	6398.200000000001	64274. 	1   	0.                
   lr(6) =       	1.8703e9 	39786.           	1598.5 	1   	0.                
   lr(7) =       	1.8557e9 	26414.           	1572.7 	1   	0.                
   lr(8) =       	1.8713e9 	42413.           	971.74 	1   	0.                
   lr(9) =       	1.8721e9 	37602.           	651.73 	1   	0.                
   lr(10) =      	1.6767e9 	11284.           	678.9  	1   	0.                
/                
