Cavity #163      
                 	Frequency	R/Q       	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0732e9 	4019.8    	955310.	1   	0.                
   lr(2) =       	8.8285e9 	8720.8    	408510.	1   	0.                
   lr(3) =       	2.5479e9 	80935.    	7077.1 	1   	0.                
   lr(4) =       	8.8285e9 	8612.4    	229540.	1   	0.                
   lr(5) =       	1.7028e9 	51499.    	1611.2 	1   	0.                
   lr(6) =       	1.7366e9 	41800.    	1808.7 	1   	0.                
   lr(7) =       	1.8696e9 	40607.    	1628.7 	1   	0.                
   lr(8) =       	1.8706e9 	43263.    	976.91 	1   	0.                
   lr(9) =       	1.8547e9 	26481.    	1553.3 	1   	0.                
   lr(10) =      	1.8714e9 	37319.    	610.09 	1   	0.                
/                
