Cavity #318      
                 	Frequency	R/Q              	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)       	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0749e9 	4041.2           	277740.	1   	0.                
   lr(2) =       	2.5484e9 	82832.00000000001	6674.9 	1   	0.                
   lr(3) =       	8.8349e9 	6097.200000000001	305330.	1   	0.                
   lr(4) =       	8.8312e9 	7639.200000000001	66650. 	1   	0.                
   lr(5) =       	1.7048e9 	52391.           	1729.2 	1   	0.                
   lr(6) =       	1.7383e9 	41964.           	1709.4 	1   	0.                
   lr(7) =       	1.8704e9 	40489.           	1576.  	1   	0.                
   lr(8) =       	1.8714e9 	43221.99999999999	975.15 	1   	0.                
   lr(9) =       	1.8549e9 	26337.           	1529.4 	1   	0.                
   lr(10) =      	1.8722e9 	40397.99999999999	730.63 	1   	0.                
/                
