Cavity #349      
                 	Frequency	R/Q              	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)       	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.5504e9 	78021.           	7565.4 	1   	0.                
   lr(2) =       	8.8321e9 	6180.299999999999	103540.	1   	0.                
   lr(3) =       	3.0735e9 	3953.1           	46197. 	1   	0.                
   lr(4) =       	5.6052e9 	4298.1           	73557. 	1   	0.                
   lr(5) =       	1.704e9  	51364.           	1559.7 	1   	0.                
   lr(6) =       	1.7377e9 	42004.           	1811.2 	1   	0.                
   lr(7) =       	1.87e9   	40660.99999999999	1815.6 	1   	0.                
   lr(8) =       	1.8546e9 	27314.           	1655.7 	1   	0.                
   lr(9) =       	1.8709e9 	44798.           	768.46 	1   	0.                
   lr(10) =      	1.8717e9 	40769.           	571.43 	1   	0.                
/                
