Cavity #340      
                 	Frequency	R/Q               	Q       	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	        	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	8.838e9  	7711.900000000001 	1.4084e6	1   	0.                
   lr(2) =       	8.838e9  	7752.7            	346180. 	1   	0.                
   lr(3) =       	2.5532e9 	80830.            	7332.9  	1   	0.                
   lr(4) =       	3.0765e9 	3999.5000000000005	145020. 	1   	0.                
   lr(5) =       	1.7053e9 	51878.            	1649.8  	1   	0.                
   lr(6) =       	1.739e9  	43883.            	1813.6  	1   	0.                
   lr(7) =       	1.8704e9 	38650.            	1673.4  	1   	0.                
   lr(8) =       	1.8565e9 	25894.            	1639.3  	1   	0.                
   lr(9) =       	1.8712e9 	42499.            	806.29  	1   	0.                
   lr(10) =      	1.8721e9 	39558.            	639.9   	1   	0.                
/                
