Cavity #319      
                 	Frequency	R/Q              	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)       	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.5529e9 	79776.           	6814.  	1   	0.                
   lr(2) =       	8.8357e9 	5584.599999999999	167700.	1   	0.                
   lr(3) =       	3.0764e9 	3970.4           	60147. 	1   	0.                
   lr(4) =       	8.8357e9 	5767.400000000001	85115. 	1   	0.                
   lr(5) =       	1.7046e9 	51752.           	1644.3 	1   	0.                
   lr(6) =       	1.7386e9 	44498.           	1810.4 	1   	0.                
   lr(7) =       	1.8696e9 	39244.           	1676.4 	1   	0.                
   lr(8) =       	1.8562e9 	25109.           	1580.2 	1   	0.                
   lr(9) =       	1.8707e9 	42993.           	749.03 	1   	0.                
   lr(10) =      	1.8714e9 	40289.           	618.5  	1   	0.                
/                
