Cavity #320      
                 	Frequency	R/Q               	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.5512e9 	77088.            	8715.4 	1   	0.                
   lr(2) =       	8.8299e9 	6106.4            	103060.	1   	0.                
   lr(3) =       	8.8299e9 	6099.299999999999 	84706. 	1   	0.                
   lr(4) =       	3.0744e9 	3966.7999999999997	40394. 	1   	0.                
   lr(5) =       	1.7373e9 	44583.00000000001 	1800.  	1   	0.                
   lr(6) =       	1.7035e9 	50212.            	1526.1 	1   	0.                
   lr(7) =       	1.8703e9 	40134.            	1696.2 	1   	0.                
   lr(8) =       	1.8555e9 	26223.            	1649.3 	1   	0.                
   lr(9) =       	1.8713e9 	43783.            	816.9  	1   	0.                
   lr(10) =      	1.8721e9 	38898.            	579.02 	1   	0.                
/                
