Cavity #332      
                 	Frequency	R/Q              	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)       	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0745e9 	3871.            	233940.	1   	0.                
   lr(2) =       	2.5515e9 	79573.           	8382.2 	1   	0.                
   lr(3) =       	8.8348e9 	8108.5           	246500.	1   	0.                
   lr(4) =       	8.8348e9 	7446.5           	125690.	1   	0.                
   lr(5) =       	1.704e9  	51642.           	1625.1 	1   	0.                
   lr(6) =       	1.7376e9 	42300.00000000001	1842.  	1   	0.                
   lr(7) =       	1.8701e9 	39005.           	1692.5 	1   	0.                
   lr(8) =       	1.8552e9 	26805.           	1693.2 	1   	0.                
   lr(9) =       	1.871e9  	42951.           	790.56 	1   	0.                
   lr(10) =      	1.8719e9 	38555.           	569.79 	1   	0.                
/                
