Cavity #55       
                 	Frequency	R/Q               	Q     	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	      	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.5512e9 	76470.            	10774.	1   	0.                
   lr(2) =       	3.0743e9 	3958.8            	53512.	1   	0.                
   lr(3) =       	1.7039e9 	50826.            	1578.5	1   	0.                
   lr(4) =       	1.7367e9 	43004.            	1784.1	1   	0.                
   lr(5) =       	1.8698e9 	40809.            	1676.2	1   	0.                
   lr(6) =       	1.8548e9 	26349.999999999996	1516. 	1   	0.                
   lr(7) =       	1.8708e9 	44212.            	862.4 	1   	0.                
   lr(8) =       	4.6734e9 	10278.            	6880.2	1   	0.                
   lr(9) =       	1.8716e9 	39656.            	607.  	1   	0.                
   lr(10) =      	1.6766e9 	11702.999999999998	691.91	1   	0.                
/                
