Cavity #45       
                 	Frequency	R/Q               	Q       	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	        	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.065e9  	209.15            	3.1975e7	1   	0.                
   lr(2) =       	3.0676e9 	375.53000000000003	3.3487e6	1   	0.                
   lr(3) =       	2.5529e9 	75938.            	8290.4  	1   	0.                
   lr(4) =       	3.0751e9 	4112.8            	51504.  	1   	0.                
   lr(5) =       	1.7379e9 	45818.            	1915.7  	1   	0.                
   lr(6) =       	1.703e9  	50134.99999999999 	1511.4  	1   	0.                
   lr(7) =       	1.8695e9 	40427.            	1626.3  	1   	0.                
   lr(8) =       	1.8565e9 	24310.            	1494.8  	1   	0.                
   lr(9) =       	1.8705e9 	44428.            	727.35  	1   	0.                
   lr(10) =      	1.8714e9 	38740.            	529.8   	1   	0.                
/                
