Cavity #134      
                 	Frequency	R/Q               	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	8.8364e9 	6717.1            	288600.	1   	0.                
   lr(2) =       	2.5527e9 	80574.            	5760.5 	1   	0.                
   lr(3) =       	8.8364e9 	6661.4            	146350.	1   	0.                
   lr(4) =       	3.0771e9 	3672.9            	52106. 	1   	0.                
   lr(5) =       	1.7055e9 	52682.            	1707.4 	1   	0.                
   lr(6) =       	1.7395e9 	43934.            	1790.5 	1   	0.                
   lr(7) =       	1.8713e9 	38966.            	1656.5 	1   	0.                
   lr(8) =       	1.8565e9 	27336.999999999996	1770.6 	1   	0.                
   lr(9) =       	1.8723e9 	41571.            	946.7  	1   	0.                
   lr(10) =      	1.873e9  	39144.            	733.62 	1   	0.                
/                
