Cavity #316      
                 	Frequency	R/Q               	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0758e9 	3953.3            	156270.	1   	0.                
   lr(2) =       	2.5525e9 	77422.            	6237.1 	1   	0.                
   lr(3) =       	1.7037e9 	51832.            	1624.8 	1   	0.                
   lr(4) =       	1.7383e9 	44135.            	1815.  	1   	0.                
   lr(5) =       	1.8699e9 	39179.            	1631.1 	1   	0.                
   lr(6) =       	1.8559e9 	25886.            	1571.6 	1   	0.                
   lr(7) =       	1.8708e9 	41889.            	928.37 	1   	0.                
   lr(8) =       	1.8717e9 	37966.            	669.3  	1   	0.                
   lr(9) =       	1.7904e9 	10633.999999999998	907.84 	1   	0.                
   lr(10) =      	1.6771e9 	11227.            	734.57 	1   	0.                
/                
