Cavity #341      
                 	Frequency	R/Q               	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.5515e9 	80576.00000000001 	6846.3 	1   	0.                
   lr(2) =       	8.8385e9 	5966.8            	195900.	1   	0.                
   lr(3) =       	3.0704e9 	1531.8999999999999	189780.	1   	0.                
   lr(4) =       	3.0752e9 	3546.2            	59480. 	1   	0.                
   lr(5) =       	1.7034e9 	52378.            	1764.7 	1   	0.                
   lr(6) =       	1.738e9  	43412.            	1881.5 	1   	0.                
   lr(7) =       	1.8711e9 	38989.            	1453.4 	1   	0.                
   lr(8) =       	1.8553e9 	27992.            	1620.1 	1   	0.                
   lr(9) =       	1.8721e9 	40610.            	1017.4 	1   	0.                
   lr(10) =      	1.8729e9 	38000.            	745.4  	1   	0.                
/                
