Cavity #143      
                 	Frequency	R/Q               	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.5548e9 	77127.            	7388.  	1   	0.                
   lr(2) =       	8.8393e9 	8470.800000000001 	120340.	1   	0.                
   lr(3) =       	8.8393e9 	7927.             	79150. 	1   	0.                
   lr(4) =       	3.0763e9 	3931.1000000000004	47625. 	1   	0.                
   lr(5) =       	1.7389e9 	46388.99999999999 	1847.6 	1   	0.                
   lr(6) =       	1.7037e9 	51283.            	1623.8 	1   	0.                
   lr(7) =       	1.8704e9 	38675.            	1596.5 	1   	0.                
   lr(8) =       	1.8568e9 	25962.            	1625.2 	1   	0.                
   lr(9) =       	1.8715e9 	41760.            	838.19 	1   	0.                
   lr(10) =      	1.8723e9 	39010.            	671.15 	1   	0.                
/                
