Cavity #12       
                 	Frequency	R/Q               	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.5545e9 	77842.            	6107.2 	1   	0.                
   lr(2) =       	8.8399e9 	6238.700000000001 	167300.	1   	0.                
   lr(3) =       	8.8468e9 	6081.400000000001 	142840.	1   	0.                
   lr(4) =       	3.0773e9 	3773.0000000000005	73995. 	1   	0.                
   lr(5) =       	1.7382e9 	45559.            	1830.5 	1   	0.                
   lr(6) =       	1.7044e9 	51053.            	1567.6 	1   	0.                
   lr(7) =       	1.8706e9 	38211.            	1676.8 	1   	0.                
   lr(8) =       	1.8564e9 	26628.            	1641.6 	1   	0.                
   lr(9) =       	1.8714e9 	40955.            	980.3  	1   	0.                
   lr(10) =      	1.8723e9 	37369.            	710.18 	1   	0.                
/                
