Cavity #259      
                 	Frequency	R/Q               	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.5515e9 	79167.            	8106.4 	1   	0.                
   lr(2) =       	3.0751e9 	3956.6            	190150.	1   	0.                
   lr(3) =       	5.6081e9 	3346.7000000000003	105350.	1   	0.                
   lr(4) =       	1.7037e9 	52119.            	1699.1 	1   	0.                
   lr(5) =       	1.738e9  	43783.            	1797.4 	1   	0.                
   lr(6) =       	1.8698e9 	40028.            	1510.1 	1   	0.                
   lr(7) =       	1.8554e9 	25671.            	1519.8 	1   	0.                
   lr(8) =       	1.8709e9 	42880.            	898.71 	1   	0.                
   lr(9) =       	1.8718e9 	38598.            	631.39 	1   	0.                
   lr(10) =      	1.6758e9 	11430.            	713.97 	1   	0.                
/                
