Cavity #212      
                 	Frequency	R/Q              	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)       	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.5539e9 	73261.           	6328.9 	1   	0.                
   lr(2) =       	8.8348e9 	6713.3           	236690.	1   	0.                
   lr(3) =       	3.0766e9 	3858.2           	115810.	1   	0.                
   lr(4) =       	8.8348e9 	6344.9           	182450.	1   	0.                
   lr(5) =       	1.7042e9 	51855.           	1656.2 	1   	0.                
   lr(6) =       	1.7384e9 	44563.           	1797.5 	1   	0.                
   lr(7) =       	1.87e9   	38815.           	1662.6 	1   	0.                
   lr(8) =       	1.856e9  	25966.           	1597.7 	1   	0.                
   lr(9) =       	1.8709e9 	41773.99999999999	957.82 	1   	0.                
   lr(10) =      	1.8717e9 	38592.           	715.79 	1   	0.                
/                
