Cavity #181      
                 	Frequency	R/Q              	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)       	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.5502e9 	69634.           	15803. 	1   	0.                
   lr(2) =       	8.8349e9 	6544.1           	461690.	1   	0.                
   lr(3) =       	3.0746e9 	4146.599999999999	174380.	1   	0.                
   lr(4) =       	1.737e9  	42892.           	1821.2 	1   	0.                
   lr(5) =       	1.7039e9 	50723.           	1504.6 	1   	0.                
   lr(6) =       	1.8695e9 	40523.           	1793.1 	1   	0.                
   lr(7) =       	1.855e9  	26042.           	1591.7 	1   	0.                
   lr(8) =       	1.8704e9 	44389.           	810.31 	1   	0.                
   lr(9) =       	1.8712e9 	38491.           	550.44 	1   	0.                
   lr(10) =      	1.6778e9 	11963.           	652.52 	1   	0.                
/                
