Cavity #137      
                 	Frequency	R/Q              	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)       	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.5507e9 	77985.           	7740.2 	1   	0.                
   lr(2) =       	3.0694e9 	1136.8           	231880.	1   	0.                
   lr(3) =       	3.0745e9 	3697.7           	57673. 	1   	0.                
   lr(4) =       	8.8305e9 	5220.8           	97195. 	1   	0.                
   lr(5) =       	1.7036e9 	51220.           	1688.9 	1   	0.                
   lr(6) =       	1.7368e9 	43878.00000000001	1814.  	1   	0.                
   lr(7) =       	1.8705e9 	39369.           	1465.3 	1   	0.                
   lr(8) =       	1.8551e9 	26983.           	1518.  	1   	0.                
   lr(9) =       	1.8716e9 	42221.           	854.24 	1   	0.                
   lr(10) =      	1.8724e9 	40089.           	687.05 	1   	0.                
/                
