Cavity #34       
                 	Frequency	R/Q              	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)       	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.5538e9 	77799.           	8888.  	1   	0.                
   lr(2) =       	3.0772e9 	3766.6           	136950.	1   	0.                
   lr(3) =       	1.706e9  	52257.99999999999	1757.8 	1   	0.                
   lr(4) =       	5.6192e9 	5372.8           	51901. 	1   	0.                
   lr(5) =       	1.7398e9 	45009.           	1822.1 	1   	0.                
   lr(6) =       	1.8712e9 	38894.           	1604.  	1   	0.                
   lr(7) =       	1.8563e9 	26705.           	1588.5 	1   	0.                
   lr(8) =       	1.872e9  	41651.99999999999	1016.6 	1   	0.                
   lr(9) =       	1.8729e9 	38473.           	737.37 	1   	0.                
   lr(10) =      	1.6775e9 	10951.           	755.36 	1   	0.                
/                
