Cavity #249      
                 	Frequency	R/Q               	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.5528e9 	77116.            	10609. 	1   	0.                
   lr(2) =       	3.0754e9 	4037.7999999999997	120960.	1   	0.                
   lr(3) =       	1.7371e9 	45833.00000000001 	1858.1 	1   	0.                
   lr(4) =       	1.7035e9 	50334.            	1579.  	1   	0.                
   lr(5) =       	1.8696e9 	39608.            	1610.9 	1   	0.                
   lr(6) =       	1.8559e9 	24962.            	1470.7 	1   	0.                
   lr(7) =       	1.8706e9 	43432.00000000001 	766.45 	1   	0.                
   lr(8) =       	1.8714e9 	39568.            	595.4  	1   	0.                
   lr(9) =       	1.7901e9 	9759.9            	964.9  	1   	0.                
   lr(10) =      	1.677e9  	10585.            	688.13 	1   	0.                
/                
