Cavity #231      
                 	Frequency	R/Q               	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.5516e9 	76152.            	7373.9 	1   	0.                
   lr(2) =       	3.0757e9 	3986.6000000000004	159600.	1   	0.                
   lr(3) =       	8.8334e9 	8081.2            	212290.	1   	0.                
   lr(4) =       	8.8334e9 	8038.6            	67113. 	1   	0.                
   lr(5) =       	1.7038e9 	51864.            	1746.2 	1   	0.                
   lr(6) =       	1.7378e9 	44241.            	1774.4 	1   	0.                
   lr(7) =       	1.87e9   	39076.            	1490.7 	1   	0.                
   lr(8) =       	1.8709e9 	41763.            	930.54 	1   	0.                
   lr(9) =       	1.8557e9 	25383.            	1491.7 	1   	0.                
   lr(10) =      	1.8718e9 	39029.            	713.71 	1   	0.                
/                
