Cavity #261      
                 	Frequency	R/Q               	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.5511e9 	78975.            	7225.2 	1   	0.                
   lr(2) =       	8.8345e9 	8041.1            	237300.	1   	0.                
   lr(3) =       	3.0743e9 	4029.             	94539. 	1   	0.                
   lr(4) =       	1.737e9  	43871.            	1808.8 	1   	0.                
   lr(5) =       	1.7036e9 	50290.            	1532.5 	1   	0.                
   lr(6) =       	1.8701e9 	40180.99999999999 	1601.2 	1   	0.                
   lr(7) =       	1.8557e9 	26006.999999999996	1560.4 	1   	0.                
   lr(8) =       	1.8711e9 	44272.            	729.48 	1   	0.                
   lr(9) =       	1.872e9  	40613.            	575.29 	1   	0.                
   lr(10) =      	2.5319e9 	65168.            	103.46 	1   	0.                
/                
