Cavity #221      
                 	Frequency	R/Q              	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)       	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0761e9 	3895.2           	630380.	1   	0.                
   lr(2) =       	8.8423e9 	6267.700000000001	355490.	1   	0.                
   lr(3) =       	2.5528e9 	80589.           	6976.  	1   	0.                
   lr(4) =       	8.8377e9 	7534.2           	252810.	1   	0.                
   lr(5) =       	1.7053e9 	52027.           	1649.8 	1   	0.                
   lr(6) =       	1.7391e9 	43201.           	1821.9 	1   	0.                
   lr(7) =       	1.8707e9 	38601.           	1758.8 	1   	0.                
   lr(8) =       	1.8558e9 	26497.           	1799.2 	1   	0.                
   lr(9) =       	1.8714e9 	42545.           	853.43 	1   	0.                
   lr(10) =      	1.8724e9 	37886.           	591.41 	1   	0.                
/                
