Cavity #346      
                 	Frequency	R/Q              	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)       	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.5532e9 	77534.           	9285.9 	1   	0.                
   lr(2) =       	5.6148e9 	5068.700000000001	150560.	1   	0.                
   lr(3) =       	3.0759e9 	3929.8           	72686. 	1   	0.                
   lr(4) =       	8.8391e9 	4426.4           	182720.	1   	0.                
   lr(5) =       	1.7037e9 	51038.           	1708.1 	1   	0.                
   lr(6) =       	1.7376e9 	45994.           	1851.9 	1   	0.                
   lr(7) =       	1.8703e9 	38598.           	1470.9 	1   	0.                
   lr(8) =       	1.8562e9 	25867.           	1456.2 	1   	0.                
   lr(9) =       	1.8713e9 	41405.           	878.04 	1   	0.                
   lr(10) =      	1.8721e9 	39742.           	740.22 	1   	0.                
/                
