Cavity #180      
                 	Frequency	R/Q               	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.5508e9 	79626.            	8793.  	1   	0.                
   lr(2) =       	3.075e9  	3920.1000000000004	193250.	1   	0.                
   lr(3) =       	5.6113e9 	3849.9            	72050. 	1   	0.                
   lr(4) =       	1.7052e9 	50993.00000000001 	1576.9 	1   	0.                
   lr(5) =       	1.7374e9 	42685.00000000001 	1762.3 	1   	0.                
   lr(6) =       	1.8705e9 	39762.            	1738.8 	1   	0.                
   lr(7) =       	1.855e9  	26757.            	1661.6 	1   	0.                
   lr(8) =       	1.8714e9 	43754.            	819.83 	1   	0.                
   lr(9) =       	1.8722e9 	40265.00000000001 	602.82 	1   	0.                
   lr(10) =      	2.539e9  	52941.            	100.32 	1   	0.                
/                
