Cavity #201      
                 	Frequency	R/Q               	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.5531e9 	74844.            	8672.9 	1   	0.                
   lr(2) =       	8.8363e9 	5517.9            	134740.	1   	0.                
   lr(3) =       	3.0754e9 	3695.7000000000003	43627. 	1   	0.                
   lr(4) =       	1.704e9  	50717.            	1663.8 	1   	0.                
   lr(5) =       	1.7376e9 	45608.00000000001 	1783.5 	1   	0.                
   lr(6) =       	1.8702e9 	38569.            	1496.6 	1   	0.                
   lr(7) =       	1.8557e9 	25911.            	1476.6 	1   	0.                
   lr(8) =       	1.8712e9 	42238.            	771.84 	1   	0.                
   lr(9) =       	1.8721e9 	40585.00000000001 	656.93 	1   	0.                
   lr(10) =      	1.7897e9 	9485.6            	921.09 	1   	0.                
/                
