Cavity #333      
                 	Frequency	R/Q               	Q       	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	        	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	8.8352e9 	4572.7            	1.0109e6	1   	0.                
   lr(2) =       	8.8298e9 	7739.700000000001 	190310. 	1   	0.                
   lr(3) =       	2.5501e9 	73254.            	4360.7  	1   	0.                
   lr(4) =       	3.0738e9 	3794.1000000000004	50602.  	1   	0.                
   lr(5) =       	1.7025e9 	52117.00000000001 	1692.1  	1   	0.                
   lr(6) =       	1.7379e9 	42599.            	1865.   	1   	0.                
   lr(7) =       	1.8701e9 	40298.            	1507.2  	1   	0.                
   lr(8) =       	1.8551e9 	26806.            	1522.5  	1   	0.                
   lr(9) =       	1.8711e9 	43240.            	876.39  	1   	0.                
   lr(10) =      	1.872e9  	40124.00000000001 	664.23  	1   	0.                
/                
