Cavity #91       
                 	Frequency	R/Q               	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0755e9 	4087.5            	911110.	1   	0.                
   lr(2) =       	2.5512e9 	79451.            	9128.6 	1   	0.                
   lr(3) =       	1.7048e9 	51258.            	1612.9 	1   	0.                
   lr(4) =       	1.7376e9 	43278.            	1800.8 	1   	0.                
   lr(5) =       	1.8701e9 	39492.            	1689.2 	1   	0.                
   lr(6) =       	1.8554e9 	26089.000000000004	1566.  	1   	0.                
   lr(7) =       	1.871e9  	43421.            	805.25 	1   	0.                
   lr(8) =       	1.8719e9 	40410.00000000001 	630.53 	1   	0.                
   lr(9) =       	1.6773e9 	11539.            	701.45 	1   	0.                
   lr(10) =      	2.5433e9 	63711.            	150.86 	1   	0.                
/                
