Cavity #121      
                 	Frequency	R/Q              	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)       	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0742e9 	4100.2           	728780.	1   	0.                
   lr(2) =       	2.5494e9 	79037.           	6405.9 	1   	0.                
   lr(3) =       	1.7039e9 	51642.           	1619.9 	1   	0.                
   lr(4) =       	8.8309e9 	7440.400000000001	56626. 	1   	0.                
   lr(5) =       	1.738e9  	41712.           	1762.2 	1   	0.                
   lr(6) =       	1.8696e9 	40090.           	1704.3 	1   	0.                
   lr(7) =       	1.8549e9 	25307.           	1576.5 	1   	0.                
   lr(8) =       	1.8704e9 	44382.           	780.18 	1   	0.                
   lr(9) =       	1.8713e9 	40592.           	597.32 	1   	0.                
   lr(10) =      	1.6766e9 	12034.           	707.96 	1   	0.                
/                
