Cavity #118      
                 	Frequency	R/Q               	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0687e9 	1471.8999999999999	385540.	1   	0.                
   lr(2) =       	2.5511e9 	72816.            	4854.3 	1   	0.                
   lr(3) =       	3.0746e9 	3780.8            	63785. 	1   	0.                
   lr(4) =       	8.8333e9 	8018.999999999999 	60551. 	1   	0.                
   lr(5) =       	1.7021e9 	50752.            	1601.9 	1   	0.                
   lr(6) =       	1.7368e9 	44349.99999999999 	1784.  	1   	0.                
   lr(7) =       	1.8695e9 	38964.            	1554.7 	1   	0.                
   lr(8) =       	1.8552e9 	26321.            	1489.6 	1   	0.                
   lr(9) =       	1.8705e9 	42145.            	915.58 	1   	0.                
   lr(10) =      	1.8714e9 	38126.            	652.52 	1   	0.                
/                
