Cavity #131      
                 	Frequency	R/Q       	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	8.8395e9 	5794.8    	561340.	1   	0.                
   lr(2) =       	2.5538e9 	77066.    	9429.7 	1   	0.                
   lr(3) =       	8.8395e9 	5954.5    	150410.	1   	0.                
   lr(4) =       	3.0757e9 	3854.5    	45708. 	1   	0.                
   lr(5) =       	1.7035e9 	51346.    	1652.4 	1   	0.                
   lr(6) =       	1.7377e9 	45285.    	1851.4 	1   	0.                
   lr(7) =       	1.8699e9 	39095.    	1525.9 	1   	0.                
   lr(8) =       	1.8559e9 	26016.    	1502.6 	1   	0.                
   lr(9) =       	1.871e9  	41705.    	886.23 	1   	0.                
   lr(10) =      	1.8718e9 	38378.    	675.87 	1   	0.                
/                
