Cavity #46       
                 	Frequency	R/Q               	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	8.8328e9 	6532.             	561330.	1   	0.                
   lr(2) =       	2.5502e9 	81114.            	6662.3 	1   	0.                
   lr(3) =       	8.8328e9 	6500.8            	257950.	1   	0.                
   lr(4) =       	3.0737e9 	3919.7999999999997	61603. 	1   	0.                
   lr(5) =       	1.7036e9 	51925.            	1699.8 	1   	0.                
   lr(6) =       	1.7379e9 	43310.00000000001 	1796.  	1   	0.                
   lr(7) =       	1.8702e9 	40702.99999999999 	1491.9 	1   	0.                
   lr(8) =       	1.8553e9 	26362.            	1559.6 	1   	0.                
   lr(9) =       	1.8713e9 	43356.            	929.19 	1   	0.                
   lr(10) =      	1.8721e9 	38779.            	624.58 	1   	0.                
/                
