Cavity #251      
                 	Frequency	R/Q              	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)       	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.5537e9 	77984.           	7993.7 	1   	0.                
   lr(2) =       	8.839e9  	6423.799999999999	103910.	1   	0.                
   lr(3) =       	3.0762e9 	3920.2           	54968. 	1   	0.                
   lr(4) =       	8.839e9  	6253.3           	86352. 	1   	0.                
   lr(5) =       	1.7038e9 	51577.           	1728.4 	1   	0.                
   lr(6) =       	1.7379e9 	45885.           	1805.7 	1   	0.                
   lr(7) =       	1.8701e9 	38299.           	1490.3 	1   	0.                
   lr(8) =       	1.8561e9 	25825.           	1491.  	1   	0.                
   lr(9) =       	1.8711e9 	40938.           	920.69 	1   	0.                
   lr(10) =      	1.872e9  	38781.           	741.68 	1   	0.                
/                
