Cavity #278      
                 	Frequency	R/Q              	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)       	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.5539e9 	78844.           	6896.4 	1   	0.                
   lr(2) =       	8.8394e9 	6558.9           	164950.	1   	0.                
   lr(3) =       	8.8471e9 	8294.9           	113910.	1   	0.                
   lr(4) =       	3.0767e9 	3935.4           	54096. 	1   	0.                
   lr(5) =       	1.7385e9 	46872.99999999999	1813.  	1   	0.                
   lr(6) =       	1.7036e9 	50711.00000000001	1617.6 	1   	0.                
   lr(7) =       	1.8705e9 	38092.           	1618.  	1   	0.                
   lr(8) =       	1.8565e9 	25343.           	1652.4 	1   	0.                
   lr(9) =       	1.8713e9 	36097.           	1074.7 	1   	0.                
   lr(10) =      	1.8722e9 	39972.           	682.06 	1   	0.                
/                
