Cavity #47       
                 	Frequency	R/Q               	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0764e9 	3925.             	817240.	1   	0.                
   lr(2) =       	2.5532e9 	78300.            	8370.  	1   	0.                
   lr(3) =       	1.7041e9 	51262.            	1633.5 	1   	0.                
   lr(4) =       	1.7383e9 	44910.            	1810.5 	1   	0.                
   lr(5) =       	1.8703e9 	37615.            	1591.3 	1   	0.                
   lr(6) =       	1.8558e9 	26333.000000000004	1560.1 	1   	0.                
   lr(7) =       	1.8712e9 	35899.            	1097.5 	1   	0.                
   lr(8) =       	4.676e9  	10348.            	6773.5 	1   	0.                
   lr(9) =       	1.8721e9 	40065.            	684.04 	1   	0.                
   lr(10) =      	4.676e9  	11531.            	4972.7 	1   	0.                
/                
