Cavity #266      
                 	Frequency	R/Q               	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.5527e9 	76783.            	10341. 	1   	0.                
   lr(2) =       	3.0751e9 	3885.             	165460.	1   	0.                
   lr(3) =       	1.7367e9 	45643.            	1872.8 	1   	0.                
   lr(4) =       	1.703e9  	50009.            	1496.3 	1   	0.                
   lr(5) =       	1.8699e9 	38916.            	1685.1 	1   	0.                
   lr(6) =       	1.8554e9 	26328.999999999996	1535.8 	1   	0.                
   lr(7) =       	1.8708e9 	42518.            	845.24 	1   	0.                
   lr(8) =       	1.8716e9 	37511.            	592.37 	1   	0.                
   lr(9) =       	1.7899e9 	9619.2            	994.05 	1   	0.                
   lr(10) =      	1.6774e9 	10768.            	643.31 	1   	0.                
/                
