Cavity #342      
                 	Frequency	R/Q       	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0745e9 	3953.6    	266450.	1   	0.                
   lr(2) =       	2.5513e9 	78689.    	9422.2 	1   	0.                
   lr(3) =       	8.8383e9 	8058.4    	95192. 	1   	0.                
   lr(4) =       	1.7033e9 	51053.    	1635.3 	1   	0.                
   lr(5) =       	1.7371e9 	44260.    	1874.7 	1   	0.                
   lr(6) =       	1.8704e9 	38928.    	1530.6 	1   	0.                
   lr(7) =       	1.8552e9 	26889.    	1501.4 	1   	0.                
   lr(8) =       	1.8713e9 	42068.    	860.97 	1   	0.                
   lr(9) =       	4.6762e9 	9809.7    	7303.5 	1   	0.                
   lr(10) =      	1.8723e9 	38348.    	632.11 	1   	0.                
/                
