Cavity #350      
                 	Frequency	R/Q               	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.5533e9 	78429.            	8266.6 	1   	0.                
   lr(2) =       	3.0765e9 	3914.9            	119250.	1   	0.                
   lr(3) =       	3.0706e9 	1180.6            	358290.	1   	0.                
   lr(4) =       	5.6156e9 	3731.9999999999995	118680.	1   	0.                
   lr(5) =       	1.7039e9 	50977.            	1619.3 	1   	0.                
   lr(6) =       	1.7378e9 	45054.99999999999 	1864.6 	1   	0.                
   lr(7) =       	1.8703e9 	38064.            	1589.4 	1   	0.                
   lr(8) =       	1.8559e9 	26361.            	1546.6 	1   	0.                
   lr(9) =       	1.8712e9 	41720.            	843.11 	1   	0.                
   lr(10) =      	1.8722e9 	38792.            	669.2  	1   	0.                
/                
