Cavity #140      
                 	Frequency	R/Q               	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	8.8318e9 	7252.8            	670350.	1   	0.                
   lr(2) =       	8.8386e9 	6351.7            	744900.	1   	0.                
   lr(3) =       	8.8386e9 	6238.4            	382980.	1   	0.                
   lr(4) =       	2.5505e9 	77826.            	6127.8 	1   	0.                
   lr(5) =       	1.7033e9 	50852.00000000001 	1624.  	1   	0.                
   lr(6) =       	1.7368e9 	43640.            	1831.7 	1   	0.                
   lr(7) =       	1.8703e9 	38707.            	1585.8 	1   	0.                
   lr(8) =       	1.8552e9 	26551.999999999996	1610.7 	1   	0.                
   lr(9) =       	1.8712e9 	42403.00000000001 	803.76 	1   	0.                
   lr(10) =      	1.8722e9 	39990.            	640.29 	1   	0.                
/                
