Cavity #94       
                 	Frequency	R/Q              	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)       	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0757e9 	3873.2           	212780.	1   	0.                
   lr(2) =       	2.5508e9 	76062.           	6267.2 	1   	0.                
   lr(3) =       	8.8322e9 	7355.4           	180050.	1   	0.                
   lr(4) =       	8.8322e9 	6887.299999999999	67310. 	1   	0.                
   lr(5) =       	1.7044e9 	52225.           	1691.7 	1   	0.                
   lr(6) =       	1.7378e9 	42669.           	1778.8 	1   	0.                
   lr(7) =       	1.87e9   	39234.           	1603.5 	1   	0.                
   lr(8) =       	1.8555e9 	26265.           	1534.9 	1   	0.                
   lr(9) =       	1.8709e9 	42146.           	925.82 	1   	0.                
   lr(10) =      	1.8718e9 	39022.           	706.37 	1   	0.                
/                
