Cavity #150      
                 	Frequency	R/Q               	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.5538e9 	78354.            	8886.2 	1   	0.                
   lr(2) =       	3.0767e9 	3805.5            	154490.	1   	0.                
   lr(3) =       	1.7056e9 	51859.            	1661.3 	1   	0.                
   lr(4) =       	1.7384e9 	43836.00000000001 	1792.4 	1   	0.                
   lr(5) =       	1.8707e9 	38831.            	1675.6 	1   	0.                
   lr(6) =       	1.8557e9 	26871.            	1645.1 	1   	0.                
   lr(7) =       	1.8716e9 	41586.            	982.62 	1   	0.                
   lr(8) =       	1.8724e9 	37758.            	682.63 	1   	0.                
   lr(9) =       	1.7905e9 	10323.            	935.02 	1   	0.                
   lr(10) =      	1.6772e9 	11803.999999999998	700.19 	1   	0.                
/                
